scientificName,species,order,NAME_0,NAME_1,TYPE_1,ENGTYPE_1,DEP_ID,year,basisOfRecord,elevation,regbio,longitude,latitude,region
"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,Carnivora,Colombia,Huila,Departamento,Department,COL_17,2017,Fotografia,1745,38,-76.101472,1.638889,2
"Leopardus wiedii (Schinz, 1821)",Leopardus wiedii,Carnivora,Colombia,Caldas,Departamento,Department,COL_8,2017,Fotografia,2182,38,-75.114389,5.459333,2
"Mustela felipei Izor & de la Torre, 1978",Mustela felipei,Carnivora,Colombia,Huila,Departamento,Department,COL_17,1951,Especimen,2852,38,-76.530014,1.930469,2
"Mustela frenata Lichtenstein, 1831",Mustela frenata,Carnivora,Colombia,Caldas,Departamento,Department,COL_8,2015,Especimen,3958,38,-75.413333,4.833333,2
"Mustela frenata Lichtenstein, 1831",Mustela frenata,Carnivora,Colombia,Tolima,Departamento,Department,COL_29,2007,Especimen,2256,38,-75.210278,4.498889,2
"Nasuella olivacea (Gray, 1865)",Nasuella olivacea,Carnivora,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Nasuella olivacea (Gray, 1865)",Nasuella olivacea,Carnivora,Colombia,Tolima,Departamento,Department,COL_29,2015,Especimen,4311,38,-75.406908,4.811291,2
"Nasuella olivacea (Gray, 1865)",Nasuella olivacea,Carnivora,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,2174,38,-75.446714,5.041364,2
"Nasuella olivacea (Gray, 1865)",Nasuella olivacea,Carnivora,Colombia,Risaralda,Departamento,Department,COL_25,2001,Especimen,3930,38,-75.416667,4.766667,2
"Nasuella olivacea (Gray, 1865)",Nasuella olivacea,Carnivora,Colombia,Cauca,Departamento,Department,COL_11,1959,Especimen,3426,38,-76.41667,2.25,2
"Panthera onca (Linnaeus, 1758)",Panthera onca,Carnivora,Colombia,Putumayo,Intendencia,Intendancy,COL_23,NA,Especimen,2534,38,-76.91142,1.229191,1
"Potos flavus (Schreber, 1774)",Potos flavus,Carnivora,Colombia,Caldas,Departamento,Department,COL_8,2012,Especimen,2239,38,-75.471944,5.054444,2
"Potos flavus (Schreber, 1774)",Potos flavus,Carnivora,Colombia,Putumayo,Intendencia,Intendancy,COL_23,NA,Especimen,2534,38,-76.91142,1.229191,1
"Pteronura brasiliensis (Gmelin, 1788)",Pteronura brasiliensis,Carnivora,Colombia,Putumayo,Intendencia,Intendancy,COL_23,NA,Especimen,2534,38,-76.91142,1.229191,1
"Puma concolor (Linnaeus, 1771)",Puma concolor,Carnivora,Colombia,Caldas,Departamento,Department,COL_8,2012,Especimen,3399,38,-75.338285,5.135317,2
"Herpailurus yagouaroundi (�.Geoffroy Saint-Hilaire, 1803)",Puma yagouaroundi,Carnivora,Colombia,Antioquia,Departamento,Department,COL_2,2017,Fotografia,1263,38,-75.194444,5.886944,2
"Speothos venaticus (Lund, 1842)",Speothos venaticus,Carnivora,Colombia,Putumayo,Intendencia,Intendancy,COL_23,NA,Especimen,2534,38,-76.91142,1.229191,1
"Tremarctos ornatus (F.G.Cuvier, 1825)",Tremarctos ornatus,Carnivora,Colombia,Putumayo,Intendencia,Intendancy,COL_23,1956,Especimen,2799,38,-77.083333,1.033333,1
"Tremarctos ornatus (F.G.Cuvier, 1825)",Tremarctos ornatus,Carnivora,Colombia,Cauca,Departamento,Department,COL_11,NA,Especimen,2967,38,-76.496941,2.20417,2
"Tremarctos ornatus (F.G.Cuvier, 1825)",Tremarctos ornatus,Carnivora,Colombia,Huila,Departamento,Department,COL_17,2017,Fotografia,2116,38,-76.085694,1.618,2
"Anoura caudifer (E.Geoffroy, 1818)",Anoura caudifer,Chiroptera,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Anoura cultrata Handley, 1960",Anoura cultrata,Chiroptera,Colombia,Putumayo,Intendencia,Intendancy,COL_23,2016,Especimen,1502,38,-76.701,1.20575,1
"Anoura fistulata Muchhala, Mena & Albuja, 2005",Anoura fistulata,Chiroptera,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Anoura fistulata Muchhala, Mena & Albuja, 2005",Anoura fistulata,Chiroptera,Colombia,Narino,Departamento,Department,COL_21,1970,Especimen,2885,38,-77.25,0.816667,2
"Anoura geoffroyi Gray, 1838",Anoura geoffroyi,Chiroptera,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Anoura geoffroyi Gray, 1838",Anoura geoffroyi,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2015,Especimen,3397,38,-75.387333,4.969972,2
"Anoura geoffroyi Gray, 1838",Anoura geoffroyi,Chiroptera,Colombia,Quindio,Departamento,Department,COL_24,1991,Especimen,2957,38,-75.4439,4.64909,2
"Anoura peruana (Tschudi, 1844)",Anoura peruana,Chiroptera,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Carollia brevicauda (Schinz, 1821)",Carollia brevicauda,Chiroptera,Colombia,Cauca,Departamento,Department,COL_11,2017,Especimen,1368,38,-76.414722,1.472167,2
"Carollia brevicauda (Schinz, 1821)",Carollia brevicauda,Chiroptera,Colombia,Putumayo,Intendencia,Intendancy,COL_23,2016,Especimen,1502,38,-76.702,1.20529,1
"Carollia castanea H.Allen, 1890",Carollia castanea,Chiroptera,Colombia,Antioquia,Departamento,Department,COL_2,2016,Especimen,1080,38,-75.18677,5.88805,2
"Centronycteris centralis Thomas, 1912",Centronycteris centralis,Chiroptera,Colombia,Antioquia,Departamento,Department,COL_2,2016,Especimen,1080,38,-75.18677,5.88805,2
"Chiroderma salvini Dobson, 1878",Chiroderma salvini,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2003,Especimen,1885,38,-75.37213,4.414671,2
"Chiroderma salvini Dobson, 1878",Chiroderma salvini,Chiroptera,Colombia,Valle del Cauca,Departamento,Department,COL_30,1972,Especimen,3458,38,-75.989,3.686,2
"Dermanura bogotensis (K.Andersen, 1906)",Dermanura bogotensis,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2015,Especimen,2976,38,-75.336417,4.615667,2
"Dermanura bogotensis (K.Andersen, 1906)",Dermanura bogotensis,Chiroptera,Colombia,Valle del Cauca,Departamento,Department,COL_30,2012,Especimen,2126,38,-75.851889,4.169389,2
"Dermanura glauca (Thomas, 1893)",Dermanura glauca,Chiroptera,Colombia,Narino,Departamento,Department,COL_21,1970,Especimen,775,38,-77.166667,0.583333,2
"Dermanura glauca (Thomas, 1893)",Dermanura glauca,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,1931,Especimen,1738,38,-75.1,5.383333,2
"Dermanura watsoni (Thomas, 1901)",Dermanura rosenbergi,Chiroptera,Colombia,Narino,Departamento,Department,COL_21,1970,Especimen,933,38,-77.166667,0.666667,2
"Artibeus watsoni Thomas, 1901",Dermanura rosenbergi,Chiroptera,Colombia,Putumayo,Intendencia,Intendancy,COL_23,NA,Especimen,2245,38,-76.744719,1.069719,1
"Desmodus rotundus (E.Geoffroy, 1810)",Desmodus rotundus,Chiroptera,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Desmodus rotundus (E.Geoffroy, 1810)",Desmodus rotundus,Chiroptera,Colombia,Putumayo,Intendencia,Intendancy,COL_23,2016,Especimen,1348,38,-76.703,1.2114,1
"Desmodus rotundus (E.Geoffroy, 1810)",Desmodus rotundus,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2015,Especimen,1913,38,-75.125278,5.333333,2
"Enchisthenes hartii (Thomas, 1892)",Enchisthenes hartii,Chiroptera,Colombia,Risaralda,Departamento,Department,COL_25,2005,Especimen,2156,38,-75.575506,4.71236,2
"Enchisthenes hartii (Thomas, 1892)",Enchisthenes hartii,Chiroptera,Colombia,Narino,Departamento,Department,COL_21,1970,Especimen,2885,38,-77.25,0.816667,2
"Eptesicus andinus J.A.Allen, 1914",Eptesicus andinus,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2012,Especimen,2082,38,-75.483889,4.387194,2
"Eptesicus andinus J.A.Allen, 1914",Eptesicus andinus,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2011,Especimen,2113,38,-75.494444,5.046667,2
"Eptesicus brasiliensis (Desmarest, 1819)",Eptesicus brasiliensis,Chiroptera,Colombia,Quindio,Departamento,Department,COL_24,1991,Especimen,2817,38,-75.4561,4.649,2
"Eptesicus chiriquinus Thomas, 1920",Eptesicus chiriquinus,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2018,Especimen,2113,38,-75.494444,5.046667,2
"Eptesicus fuscus (Palisot de Beauvois, 1796)",Eptesicus fuscus,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2007,Especimen,1967,38,-75.1219,4.6573,2
"Histiotus montanus (Philippi & Landbeck, 1861)",Histiotus montanus,Chiroptera,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Histiotus montanus (Philippi & Landbeck, 1861)",Histiotus montanus,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2007,Especimen,3679,38,-75.219167,4.651111,2
"Histiotus montanus (Philippi & Landbeck, 1861)",Histiotus montanus,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2004,Especimen,3018,38,-75.3932,5.09588,2
"Lasiurus blossevillii (Lesson & Garnot, 1826)",Lasiurus blossevillii,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2005,Especimen,2978,38,-75.210399,5.400807,2
"Lonchophylla concava Goldman, 1914",Lonchophylla concava,Chiroptera,Colombia,Quindio,Departamento,Department,COL_24,2003,Especimen,1820,38,-75.601,4.590944,2
"Mesophylla macconnelli Thomas, 1901",Mesophylla macconnelli,Chiroptera,Colombia,Quindio,Departamento,Department,COL_24,2003,Especimen,1820,38,-75.601,4.590944,2
"Mesophylla macconnelli Thomas, 1901",Mesophylla macconnelli,Chiroptera,Colombia,Narino,Departamento,Department,COL_21,1970,Especimen,933,38,-77.166667,0.666667,2
"Micronycteris minuta (Gervais, 1856)",Micronycteris minuta,Chiroptera,Colombia,Risaralda,Departamento,Department,COL_25,NA,Especimen,3395,38,-75.475,4.845278,2
"Myotis keaysi J.A.Allen, 1914",Myotis keaysi,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,2434,38,-75.445932,5.053814,2
"Myotis keaysi J.A.Allen, 1914",Myotis keaysi,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2013,Especimen,2082,38,-75.483889,4.387194,2
"Myotis nigricans (Schinz, 1821)",Myotis nigricans,Chiroptera,Colombia,Antioquia,Departamento,Department,COL_2,2016,Especimen,1080,38,-75.18677,5.88805,2
"Myotis nigricans (Schinz, 1821)",Myotis nigricans,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,2113,38,-75.494444,5.046667,2
"Myotis oxyotus (Peters, 1867)",Myotis oxyotus,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,2112,38,-75.481384,5.064441,2
"Myotis oxyotus (Peters, 1867)",Myotis oxyotus,Chiroptera,Colombia,Narino,Departamento,Department,COL_21,2014,Especimen,2787,38,-77.12775,0.983861,2
"Myotis riparius Handley, 1960",Myotis riparius,Chiroptera,Colombia,Putumayo,Intendencia,Intendancy,COL_23,2016,Especimen,1348,38,-76.703,1.20922,1
"Myotis riparius Handley, 1960",Myotis riparius,Chiroptera,Colombia,Risaralda,Departamento,Department,COL_25,2011,Especimen,2468,38,-75.537556,4.688278,2
"Platyrrhinus albericoi Velazco, 2005",Platyrrhinus albericoi,Chiroptera,Colombia,Putumayo,Intendencia,Intendancy,COL_23,2016,Especimen,1502,38,-76.703,1.20625,1
"Platyrrhinus albericoi Velazco, 2005",Platyrrhinus albericoi,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2012,Especimen,2082,38,-75.483889,4.387194,2
"Platyrrhinus dorsalis (Thomas, 1900)",Platyrrhinus dorsalis,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2012,Especimen,2881,38,-75.501278,4.461,2
"Platyrrhinus helleri (Peters, 1866)",Platyrrhinus helleri,Chiroptera,Colombia,Antioquia,Departamento,Department,COL_2,2016,Especimen,1080,38,-75.18677,5.88805,2
"Platyrrhinus helleri (Peters, 1866)",Platyrrhinus helleri,Chiroptera,Colombia,Narino,Departamento,Department,COL_21,1970,Especimen,933,38,-77.166667,0.666667,2
"Platyrrhinus infuscus (Peters, 1880)",Platyrrhinus infuscus,Chiroptera,Colombia,Putumayo,Intendencia,Intendancy,COL_23,2016,Especimen,1502,38,-76.7073,1.20801,1
"Platyrrhinus ismaeli Velazco, 2005",Platyrrhinus ismaeli,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2003,Especimen,2291,38,-75.412222,4.548889,2
"Platyrrhinus vittatus (Peters, 1860)",Platyrrhinus vittatus,Chiroptera,Colombia,Risaralda,Departamento,Department,COL_25,2011,Especimen,2268,38,-75.550556,4.689583,2
"Platyrrhinus vittatus (Peters, 1860)",Platyrrhinus vittatus,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2002,Especimen,1964,38,-75.316667,4.55,2
"Sturnira aratathomasi Peterson & Tamsitt, 1968",Sturnira aratathomasi,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2015,Especimen,2976,38,-75.336417,4.615667,2
"Sturnira aratathomasi Peterson & Tamsitt, 1968",Sturnira aratathomasi,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2004,Especimen,2618,38,-75.4194,5.09481,2
"Sturnira bidens (Thomas, 1915)",Sturnira bidens,Chiroptera,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Sturnira bidens (Thomas, 1915)",Sturnira bidens,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,3503,38,-75.387636,5.074553,2
"Sturnira bidens (Thomas, 1915)",Sturnira bidens,Chiroptera,Colombia,Valle del Cauca,Departamento,Department,COL_30,2014,Especimen,2925,38,-76.106306,3.531333,2
"Sturnira bidens (Thomas, 1915)",Sturnira bidens,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2013,Especimen,2881,38,-75.501278,4.461,2
"Sturnira bidens (Thomas, 1915)",Sturnira bidens,Chiroptera,Colombia,Risaralda,Departamento,Department,COL_25,2011,Especimen,2468,38,-75.537556,4.688278,2
"Sturnira bidens (Thomas, 1915)",Sturnira bidens,Chiroptera,Colombia,Quindio,Departamento,Department,COL_24,1991,Especimen,2744,38,-75.4615,4.64479,2
"Sturnira bidens (Thomas, 1915)",Sturnira bidens,Chiroptera,Colombia,Putumayo,Intendencia,Intendancy,COL_23,NA,Especimen,2245,38,-76.744719,1.069719,1
"Sturnira bogotensis Shamel, 1927",Sturnira bogotensis,Chiroptera,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Sturnira bogotensis Shamel, 1927",Sturnira bogotensis,Chiroptera,Colombia,Risaralda,Departamento,Department,COL_25,2011,Especimen,2468,38,-75.537556,4.688278,2
"Sturnira bogotensis Shamel, 1927",Sturnira bogotensis,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2006,Especimen,3580,38,-75.4,4.875,2
"Sturnira erythromos (Tschudi, 1844)",Sturnira erythromos,Chiroptera,Colombia,Tolima,Departamento,Department,COL_29,2015,Especimen,2976,38,-75.336417,4.615667,2
"Sturnira erythromos (Tschudi, 1844)",Sturnira erythromos,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,3503,38,-75.387636,5.074553,2
"Sturnira erythromos (Tschudi, 1844)",Sturnira erythromos,Chiroptera,Colombia,Putumayo,Intendencia,Intendancy,COL_23,NA,Especimen,2245,38,-76.744719,1.069719,1
"Sturnira ludovici Anthony, 1924",Sturnira ludovici,Chiroptera,Colombia,Putumayo,Intendencia,Intendancy,COL_23,2016,Especimen,1502,38,-76.703,1.20566,1
"Sturnira lilium (E.Geoffroy, 1810)",Sturnira parvidens,Chiroptera,Colombia,Risaralda,Departamento,Department,COL_25,2006,Especimen,2091,38,-75.553472,4.692611,2
"Tadarida brasiliensis (I.Geoffroy, 1824)",Tadarida brasiliensis,Chiroptera,Colombia,Valle del Cauca,Departamento,Department,COL_30,1992,Especimen,2471,38,-76.15,3.26666,2
"Vampyressa melissa Thomas, 1926",Vampyressa melissa,Chiroptera,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Vampyressa sinchi Tavares, Gardner, Ram�rez Chaves & Velazco, 2014",Vampyressa sinchi,Chiroptera,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Vampyressa sinchi Tavares, Gardner, Ram�rez Chaves & Velazco, 2014",Vampyressa sinchi,Chiroptera,Colombia,Narino,Departamento,Department,COL_21,1970,Especimen,2885,38,-77.25,0.816667,2
"Vampyressa thyone Thomas, 1909",Vampyressa thyone,Chiroptera,Colombia,Antioquia,Departamento,Department,COL_2,2016,Especimen,1080,38,-75.18677,5.88805,2
"Cabassous centralis (Miller, 1899)",Cabassous centralis,Cingulata,Colombia,Caldas,Departamento,Department,COL_8,2018,Especimen,2288,38,-75.494333,5.022278,2
"Dasypus novemcinctus Linnaeus, 1758",Dasypus novemcinctus,Cingulata,Colombia,Huila,Departamento,Department,COL_17,2015,Especimen,1807,38,-75.747583,3.027472,2
"Didelphis marsupialis Linnaeus, 1758",Didelphis marsupialis,Didelphimorphia,Colombia,Caldas,Departamento,Department,COL_8,2018,Especimen,2113,38,-75.494444,5.046667,2
"Didelphis pernigra J.A.Allen, 1900",Didelphis pernigra,Didelphimorphia,Colombia,Tolima,Departamento,Department,COL_29,2010,Especimen,3155,38,-75.192317,4.900356,2
"Didelphis albiventris Lund, 1840",Didelphis pernigra,Didelphimorphia,Colombia,Caldas,Departamento,Department,COL_8,1994,Especimen,1059,38,-75.0397,5.35027,2
"Didelphis albiventris Lund, 1840",Didelphis pernigra,Didelphimorphia,Colombia,Huila,Departamento,Department,COL_17,1951,Especimen,1689,38,-75.988327,1.627695,2
"Marmosops impavidus (Tschudi, 1845)",Marmosops caucae,Didelphimorphia,Colombia,Tolima,Departamento,Department,COL_29,2013,Especimen,2082,38,-75.483889,4.387194,2
"Marmosa demerarae Thomas, 1905",Micoureus demerarae,Didelphimorphia,Colombia,Huila,Departamento,Department,COL_17,2017,Especimen,1822,38,-75.903222,1.718056,2
"Cryptotis colombiana Woodman & Timm, 1993",Cryptotis colombianus,Eulipotyphla,Colombia,Tolima,Departamento,Department,COL_29,2007,Especimen,2256,38,-75.210278,4.498889,2
"Cryptotis colombiana Woodman & Timm, 1993",Cryptotis colombianus,Eulipotyphla,Colombia,Antioquia,Departamento,Department,COL_2,1996,Especimen,2944,38,-75.24951199,5.718044125,2
"Cryptotis medellinia Thomas, 1921",Cryptotis medellinius,Eulipotyphla,Colombia,Antioquia,Departamento,Department,COL_2,1996,Especimen,2944,38,-75.24951199,5.718044125,2
"Cryptotis thomasi (Merriam, 1897)",Cryptotis thomasi,Eulipotyphla,Colombia,Risaralda,Departamento,Department,COL_25,1951,Especimen,2347,38,-75.54583,4.83889,2
"Sylvilagus brasiliensis (Linnaeus, 1758)",Sylvilagus brasiliensis,Lagomorpha,Colombia,Valle del Cauca,Departamento,Department,COL_30,2017,Especimen,3175,38,-76.090556,3.746139,2
"Sylvilagus brasiliensis (Linnaeus, 1758)",Sylvilagus brasiliensis,Lagomorpha,Colombia,Tolima,Departamento,Department,COL_29,2015,Especimen,4028,38,-75.350111,4.933694,2
"Sylvilagus brasiliensis (Linnaeus, 1758)",Sylvilagus brasiliensis,Lagomorpha,Colombia,Caldas,Departamento,Department,COL_8,2005,Especimen,4364,38,-75.363779,4.901739,2
"Caenolestes fuliginosus (Tomes, 1863)",Caenolestes fuliginosus,Paucituberculata,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,3503,38,-75.386417,5.071936,2
"Caenolestes fuliginosus (Tomes, 1863)",Caenolestes fuliginosus,Paucituberculata,Colombia,Tolima,Departamento,Department,COL_29,2012,Especimen,2881,38,-75.501278,4.461,2
"Caenolestes fuliginosus (Tomes, 1863)",Caenolestes fuliginosus,Paucituberculata,Colombia,Quindio,Departamento,Department,COL_24,1990,Especimen,3105,38,-75.4665,4.63779,2
"Caenolestes fuliginosus (Tomes, 1863)",Caenolestes fuliginosus,Paucituberculata,Colombia,Cauca,Departamento,Department,COL_11,1969,Especimen,3002,38,-76.416667,2.416667,2
"Caenolestes fuliginosus (Tomes, 1863)",Caenolestes fuliginosus,Paucituberculata,Colombia,Putumayo,Intendencia,Intendancy,COL_23,1968,Especimen,2630,38,-76.98646,1.21134,1
"Tapirus pinchaque (Roulin, 1829)",Tapirus pinchaque,Perissodactyla,Colombia,Cauca,Departamento,Department,COL_11,1969,Especimen,2871,38,-76.69865,1.87936,2
"Tapirus pinchaque (Roulin, 1829)",Tapirus pinchaque,Perissodactyla,Colombia,Narino,Departamento,Department,COL_21,1958,Especimen,3529,38,-77.116667,1.2,2
"Tapirus pinchaque (Roulin, 1829)",Tapirus pinchaque,Perissodactyla,Colombia,Risaralda,Departamento,Department,COL_25,NA,Especimen,2507,38,-75.487497,4.709719,2
"Choloepus didactylus (Linnaeus, 1758)",Choloepus didactylus,Pilosa,Colombia,Cauca,Departamento,Department,COL_11,1958,Especimen,3113,38,-76.583333,1.833333,2
"Tamandua tetradactyla (Linnaeus, 1758)",Tamandua tetradactyla,Pilosa,Colombia,Caqueta,Intendencia,Intendancy,COL_9,NA,Especimen,1633,38,-76.103056,1.348608,1
"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,Primates,Colombia,Huila,Departamento,Department,COL_17,2000,Especimen,2227,38,-76.166587,2.240636,2
"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,Primates,Colombia,Putumayo,Intendencia,Intendancy,COL_23,1979,Especimen,2534,38,-76.91142,1.229191,1
"Aotus jorgehernandezi Defler & Bueno, 2007",Aotus jorgehernandezi,Primates,Colombia,Quindio,Departamento,Department,COL_24,1988,Especimen,1976,38,-75.65637,4.41376,2
"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",Aotus lemurinus,Primates,Colombia,Huila,Departamento,Department,COL_17,1951,Especimen,1689,38,-75.988327,1.627695,2
"Ateles fusciceps Gray, 1866",Ateles fusciceps,Primates,Colombia,Huila,Departamento,Department,COL_17,1939,Especimen,2459,38,-76.166667,2.233333,2
"Lagothrix lagothricha (Humboldt, 1812)",Lagothrix lagothricha,Primates,Colombia,Caqueta,Intendencia,Intendancy,COL_9,2000,Especimen,1633,38,-76.103056,1.348611,1
